"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US371190015101","Block Group 1; Census Tract 15.10; Mecklenburg County; North Carolina","2588","726","2061","571","133","130","1726","548","0","14","26","42","0","14","0","14","176","196","35","60","141","190","527","448","0","14","0","14","0","14","0","14","0","14","519","441","8","20","8","20","0","14",
"1500000US371190015102","Block Group 2; Census Tract 15.10; Mecklenburg County; North Carolina","654","191","654","191","83","65","426","167","0","14","136","134","0","14","0","14","9","14","0","14","9","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190016031","Block Group 1; Census Tract 16.03; Mecklenburg County; North Carolina","2089","696","1648","650","724","322","696","579","0","14","161","118","0","14","19","24","48","53","0","14","48","53","441","244","10","30","0","14","114","188","0","14","0","14","317","162","0","14","0","14","0","14",
"1500000US371190016032","Block Group 2; Census Tract 16.03; Mecklenburg County; North Carolina","1432","429","927","337","230","173","643","252","0","14","0","14","0","14","0","14","54","58","0","14","54","58","505","359","0","14","0","14","0","14","0","14","0","14","86","111","419","348","401","348","18","29",
"1500000US371190016033","Block Group 3; Census Tract 16.03; Mecklenburg County; North Carolina","1019","396","750","376","347","143","195","180","0","14","208","295","0","14","0","14","0","14","0","14","0","14","269","203","49","62","0","14","0","14","0","14","0","14","214","197","6","15","6","15","0","14",
"1500000US371190016051","Block Group 1; Census Tract 16.05; Mecklenburg County; North Carolina","1587","358","1095","247","426","111","518","209","0","14","94","111","19","30","0","14","38","34","0","14","38","34","492","204","107","81","0","14","1","6","0","14","0","14","295","201","89","79","89","79","0","14",
"1500000US371190016061","Block Group 1; Census Tract 16.06; Mecklenburg County; North Carolina","3101","623","1980","485","610","228","905","360","0","14","363","216","0","14","38","55","64","58","6","12","58","55","1121","411","108","130","0","14","0","14","0","14","0","14","744","406","269","156","269","156","0","14",
"1500000US371190016062","Block Group 2; Census Tract 16.06; Mecklenburg County; North Carolina","1401","345","1198","312","617","194","224","166","0","14","331","238","0","14","0","14","26","29","0","14","26","29","203","173","21","32","56","87","8","13","9","13","0","14","109","140","0","14","0","14","0","14",
"1500000US371190016071","Block Group 1; Census Tract 16.07; Mecklenburg County; North Carolina","2609","527","1752","430","375","132","1361","431","5","8","11","20","0","14","0","14","0","14","0","14","0","14","857","290","114","100","8","13","0","14","0","14","0","14","735","267","0","14","0","14","0","14",
"1500000US371190016081","Block Group 1; Census Tract 16.08; Mecklenburg County; North Carolina","2523","543","1096","410","320","148","635","349","0","14","90","105","0","14","0","14","51","80","0","14","51","80","1427","477","370","318","56","92","0","14","0","14","0","14","771","428","230","189","230","189","0","14",
"1500000US371190016082","Block Group 2; Census Tract 16.08; Mecklenburg County; North Carolina","1746","443","1591","390","295","107","1095","316","0","14","52","51","0","14","149","229","0","14","0","14","0","14","155","147","47","70","0","14","0","14","0","14","0","14","79","130","29","44","29","44","0","14",
"1500000US371190016091","Block Group 1; Census Tract 16.09; Mecklenburg County; North Carolina","567","356","382","187","49","59","286","171","0","14","47","74","0","14","0","14","0","14","0","14","0","14","185","297","0","14","19","21","0","14","0","14","0","14","166","297","0","14","0","14","0","14",
"1500000US371190016092","Block Group 2; Census Tract 16.09; Mecklenburg County; North Carolina","2547","413","1518","326","399","118","705","268","0","14","156","162","0","14","92","82","166","131","0","14","166","131","1029","404","128","107","0","14","0","14","0","14","0","14","685","370","216","212","216","212","0","14",
"1500000US371190017011","Block Group 1; Census Tract 17.01; Mecklenburg County; North Carolina","1538","447","1368","411","1034","390","266","235","36","56","6","11","0","14","0","14","26","25","8","12","18","22","170","206","0","14","63","122","0","14","0","14","0","14","107","163","0","14","0","14","0","14",
"1500000US371190017012","Block Group 2; Census Tract 17.01; Mecklenburg County; North Carolina","2899","690","2011","554","688","263","1222","539","0","14","38","40","0","14","0","14","63","71","0","14","63","71","888","712","166","160","25","39","0","14","0","14","0","14","629","790","68","112","68","112","0","14",
"1500000US371190017021","Block Group 1; Census Tract 17.02; Mecklenburg County; North Carolina","1488","507","1144","502","648","418","450","252","0","14","24","34","0","14","0","14","22","34","22","34","0","14","344","217","0","14","0","14","0","14","0","14","0","14","344","217","0","14","0","14","0","14",
"1500000US371190017022","Block Group 2; Census Tract 17.02; Mecklenburg County; North Carolina","948","495","861","463","810","468","41","48","0","14","0","14","0","14","0","14","10","16","0","14","10","16","87","146","75","120","0","14","0","14","0","14","0","14","0","14","12","59","12","59","0","14",
"1500000US371190017023","Block Group 3; Census Tract 17.02; Mecklenburg County; North Carolina","564","303","451","223","251","109","177","181","0","14","0","14","0","14","0","14","23","28","0","14","23","28","113","184","0","14","0","14","0","14","0","14","0","14","0","14","113","184","113","184","0","14",
"1500000US371190017024","Block Group 4; Census Tract 17.02; Mecklenburg County; North Carolina","3671","999","1386","529","54","47","713","414","0","14","535","307","0","14","30","51","54","73","0","14","54","73","2285","922","258","214","0","14","0","14","0","14","0","14","1642","865","385","450","368","450","17","27",
"1500000US371190018011","Block Group 1; Census Tract 18.01; Mecklenburg County; North Carolina","354","97","331","92","205","80","106","64","0","14","20","30","0","14","0","14","0","14","0","14","0","14","23","25","0","14","23","25","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190018012","Block Group 2; Census Tract 18.01; Mecklenburg County; North Carolina","324","119","309","116","288","117","17","25","0","14","0","14","0","14","0","14","4","6","0","14","4","6","15","23","15","23","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190018013","Block Group 3; Census Tract 18.01; Mecklenburg County; North Carolina","649","184","644","185","349","126","295","174","0","14","0","14","0","14","0","14","0","14","0","14","0","14","5","10","0","14","0","14","0","14","0","14","0","14","5","10","0","14","0","14","0","14",
"1500000US371190018021","Block Group 1; Census Tract 18.02; Mecklenburg County; North Carolina","1828","588","1713","580","799","158","602","510","0","14","266","232","0","14","0","14","46","56","0","14","46","56","115","144","0","14","0","14","0","14","0","14","0","14","115","144","0","14","0","14","0","14",
"1500000US371190018022","Block Group 2; Census Tract 18.02; Mecklenburg County; North Carolina","1675","307","1497","336","1125","287","183","121","10","16","55","73","0","14","0","14","124","86","0","14","124","86","178","148","83","88","0","14","0","14","0","14","0","14","77","119","18","17","5","9","13","15",
"1500000US371190019101","Block Group 1; Census Tract 19.10; Mecklenburg County; North Carolina","2105","622","959","415","70","50","736","348","16","22","0","14","0","14","0","14","137","197","0","14","137","197","1146","479","94","105","16","30","0","14","0","14","0","14","437","212","599","488","541","508","58","86",
"1500000US371190019102","Block Group 2; Census Tract 19.10; Mecklenburg County; North Carolina","1329","365","1261","371","240","95","502","299","0","14","493","231","0","14","0","14","26","31","0","14","26","31","68","77","38","61","0","14","0","14","0","14","0","14","0","14","30","50","30","50","0","14",
"1500000US371190019103","Block Group 3; Census Tract 19.10; Mecklenburg County; North Carolina","1688","511","1002","338","212","77","569","285","11","18","172","218","0","14","0","14","38","32","0","14","38","32","686","374","8","15","0","14","0","14","0","14","0","14","605","397","73","110","36","56","37","54",
"1500000US371190019111","Block Group 1; Census Tract 19.11; Mecklenburg County; North Carolina","1113","459","961","417","201","141","352","229","0","14","408","368","0","14","0","14","0","14","0","14","0","14","152","210","46","75","0","14","0","14","0","14","0","14","106","163","0","14","0","14","0","14",
"1500000US371190019112","Block Group 2; Census Tract 19.11; Mecklenburg County; North Carolina","2340","875","2144","869","336","167","1528","848","0","14","280","274","0","14","0","14","0","14","0","14","0","14","196","157","52","62","1","2","0","14","0","14","0","14","121","142","22","42","22","42","0","14",
"1500000US371190019113","Block Group 3; Census Tract 19.11; Mecklenburg County; North Carolina","2596","940","2187","928","440","186","1508","895","12","21","142","140","0","14","25","47","60","95","0","14","60","95","409","357","85","102","0","14","0","14","0","14","0","14","314","345","10","16","10","16","0","14",
"1500000US371190019141","Block Group 1; Census Tract 19.14; Mecklenburg County; North Carolina","2062","924","1298","891","177","96","1053","882","0","14","11","16","0","14","0","14","57","72","0","14","57","72","764","328","72","112","0","14","0","14","0","14","0","14","481","280","211","169","211","169","0","14",
"1500000US371190019142","Block Group 2; Census Tract 19.14; Mecklenburg County; North Carolina","2237","506","1990","394","1318","399","50","51","0","14","507","339","0","14","0","14","115","100","0","14","115","100","247","213","0","14","0","14","0","14","0","14","0","14","120","160","127","140","127","140","0","14",
"1500000US371190019161","Block Group 1; Census Tract 19.16; Mecklenburg County; North Carolina","1827","569","1350","503","476","253","666","314","3","8","205","277","0","14","0","14","0","14","0","14","0","14","477","340","8","27","0","14","0","14","0","14","0","14","439","338","30","40","30","40","0","14",
"1500000US371190019162","Block Group 2; Census Tract 19.16; Mecklenburg County; North Carolina","2415","598","2184","609","637","243","1342","602","0","14","162","180","0","14","0","14","43","34","0","14","43","34","231","187","68","107","0","14","0","14","0","14","0","14","49","73","114","133","70","117","44","67",
"1500000US371190019171","Block Group 1; Census Tract 19.17; Mecklenburg County; North Carolina","2216","522","1350","439","655","263","495","283","0","14","96","104","0","14","0","14","104","108","0","14","104","108","866","389","148","153","0","14","0","14","0","14","0","14","666","356","52","85","52","85","0","14",
"1500000US371190019172","Block Group 2; Census Tract 19.17; Mecklenburg County; North Carolina","2261","596","1573","463","998","388","574","334","0","14","0","14","0","14","0","14","1","4","0","14","1","4","688","329","144","110","0","14","0","14","0","14","0","14","473","349","71","103","71","103","0","14",
"1500000US371190019181","Block Group 1; Census Tract 19.18; Mecklenburg County; North Carolina","195","131","161","113","75","47","86","104","0","14","0","14","0","14","0","14","0","14","0","14","0","14","34","57","34","57","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190019182","Block Group 2; Census Tract 19.18; Mecklenburg County; North Carolina","2099","455","1529","425","282","151","1067","361","0","14","149","203","0","14","20","31","11","18","11","18","0","14","570","255","0","14","29","35","12","19","0","14","0","14","457","248","72","70","61","67","11","19",
"1500000US371190019183","Block Group 3; Census Tract 19.18; Mecklenburg County; North Carolina","1629","569","1142","356","156","128","986","323","0","14","0","14","0","14","0","14","0","14","0","14","0","14","487","480","56","66","0","14","0","14","0","14","0","14","87","102","344","465","344","465","0","14",
"1500000US371190019191","Block Group 1; Census Tract 19.19; Mecklenburg County; North Carolina","1406","370","1078","325","294","150","312","161","0","14","432","319","0","14","0","14","40","68","40","68","0","14","328","211","90","103","0","14","72","113","0","14","0","14","23","34","143","146","133","146","10","16",
"1500000US371190019192","Block Group 2; Census Tract 19.19; Mecklenburg County; North Carolina","1342","474","1146","448","676","338","310","244","0","14","22","33","0","14","80","126","58","59","0","14","58","59","196","199","0","14","0","14","0","14","0","14","0","14","187","197","9","16","9","16","0","14",
"1500000US371190019193","Block Group 3; Census Tract 19.19; Mecklenburg County; North Carolina","1327","517","935","479","138","93","711","455","0","14","86","90","0","14","0","14","0","14","0","14","0","14","392","211","8","12","0","14","0","14","0","14","0","14","299","178","85","134","85","134","0","14",
"1500000US371190019201","Block Group 1; Census Tract 19.20; Mecklenburg County; North Carolina","1529","540","1035","416","178","94","782","416","0","14","12","20","0","14","34","57","29","44","0","14","29","44","494","419","173","256","2","7","0","14","0","14","0","14","303","339","16","27","16","27","0","14",
"1500000US371190019202","Block Group 2; Census Tract 19.20; Mecklenburg County; North Carolina","1971","677","807","226","427","168","268","153","0","14","75","130","0","14","0","14","37","62","0","14","37","62","1164","627","130","168","0","14","40","63","0","14","0","14","899","633","95","187","79","190","16","30",
"1500000US371190019203","Block Group 3; Census Tract 19.20; Mecklenburg County; North Carolina","1888","911","1199","823","421","320","596","706","0","14","182","205","0","14","0","14","0","14","0","14","0","14","689","428","310","287","0","14","0","14","0","14","0","14","345","315","34","54","34","54","0","14",
"1500000US371190019211","Block Group 1; Census Tract 19.21; Mecklenburg County; North Carolina","2659","361","1917","328","566","190","857","182","0","14","419","288","32","53","0","14","43","35","5","9","38","35","742","187","68","76","7","10","0","14","0","14","0","14","233","150","434","202","434","202","0","14",
"1500000US371190019221","Block Group 1; Census Tract 19.22; Mecklenburg County; North Carolina","2704","751","1714","517","368","221","1164","520","0","14","133","152","0","14","0","14","49","63","34","56","15","25","990","618","22","29","0","14","0","14","0","14","0","14","831","590","137","208","137","208","0","14",
"1500000US371190019222","Block Group 2; Census Tract 19.22; Mecklenburg County; North Carolina","2813","760","2124","686","714","427","1261","495","0","14","0","14","0","14","0","14","149","200","12","18","137","197","689","291","61","79","13","19","0","14","38","41","0","14","422","248","155","131","155","131","0","14",
"1500000US371190019231","Block Group 1; Census Tract 19.23; Mecklenburg County; North Carolina","3192","963","2069","762","651","584","1391","491","0","14","0","14","0","14","0","14","27","29","0","14","27","29","1123","745","180","188","0","14","0","14","0","14","0","14","837","749","106","98","106","98","0","14",
"1500000US371190019232","Block Group 2; Census Tract 19.23; Mecklenburg County; North Carolina","818","318","590","280","310","215","280","207","0","14","0","14","0","14","0","14","0","14","0","14","0","14","228","172","44","63","0","14","0","14","0","14","0","14","178","164","6","9","6","9","0","14",
"1500000US371190019241","Block Group 1; Census Tract 19.24; Mecklenburg County; North Carolina","2732","602","1944","339","152","61","724","190","142","136","926","475","0","14","0","14","0","14","0","14","0","14","788","568","371","522","11","20","0","14","0","14","0","14","196","157","210","224","210","224","0","14",
"1500000US371190019251","Block Group 1; Census Tract 19.25; Mecklenburg County; North Carolina","1154","364","939","366","143","152","608","338","0","14","188","234","0","14","0","14","0","14","0","14","0","14","215","213","0","14","0","14","0","14","0","14","0","14","215","213","0","14","0","14","0","14",
"1500000US371190019252","Block Group 2; Census Tract 19.25; Mecklenburg County; North Carolina","1041","415","918","387","29","43","804","363","0","14","0","14","0","14","0","14","85","93","0","14","85","93","123","207","0","14","0","14","0","14","0","14","0","14","123","207","0","14","0","14","0","14",
"1500000US371190019253","Block Group 3; Census Tract 19.25; Mecklenburg County; North Carolina","2547","719","1725","661","224","231","1473","608","28","43","0","14","0","14","0","14","0","14","0","14","0","14","822","464","10","19","70","105","0","14","0","14","0","14","661","428","81","138","81","138","0","14",
"1500000US371190019261","Block Group 1; Census Tract 19.26; Mecklenburg County; North Carolina","1091","420","855","336","376","175","377","283","0","14","33","58","0","14","31","71","38","47","0","14","38","47","236","311","208","294","0","14","0","14","0","14","0","14","28","60","0","14","0","14","0","14",
"1500000US371190019262","Block Group 2; Census Tract 19.26; Mecklenburg County; North Carolina","2169","501","1959","504","386","171","1443","533","0","14","0","14","0","14","0","14","130","89","20","31","110","84","210","173","61","98","0","14","116","191","0","14","0","14","33","51","0","14","0","14","0","14",
"1500000US371190019271","Block Group 1; Census Tract 19.27; Mecklenburg County; North Carolina","1346","480","825","377","182","146","643","359","0","14","0","14","0","14","0","14","0","14","0","14","0","14","521","356","0","14","0","14","0","14","0","14","0","14","256","196","265","310","265","310","0","14",
"1500000US371190019272","Block Group 2; Census Tract 19.27; Mecklenburg County; North Carolina","1843","662","1657","749","118","102","1467","668","0","14","0","14","0","14","0","14","72","137","0","14","72","137","186","255","0","14","0","14","0","14","0","14","0","14","168","256","18","33","18","33","0","14",
"1500000US371190020041","Block Group 1; Census Tract 20.04; Mecklenburg County; North Carolina","1540","467","1406","484","1112","487","187","203","0","14","88","140","0","14","0","14","19","29","0","14","19","29","134","143","0","14","0","14","0","14","0","14","0","14","62","102","72","91","72","91","0","14",
"1500000US371190020042","Block Group 2; Census Tract 20.04; Mecklenburg County; North Carolina","1910","754","1484","456","1406","432","24","88","0","14","40","72","0","14","14","23","0","14","0","14","0","14","426","621","389","618","0","14","0","14","0","14","37","56","0","14","0","14","0","14","0","14",
"1500000US371190020043","Block Group 3; Census Tract 20.04; Mecklenburg County; North Carolina","2195","709","2046","711","365","255","1446","585","0","14","0","14","0","14","33","49","202","181","46","70","156","167","149","184","139","184","0","14","0","14","0","14","0","14","0","14","10","18","0","14","10","18",
"1500000US371190020051","Block Group 1; Census Tract 20.05; Mecklenburg County; North Carolina","1170","255","1126","244","884","223","146","190","0","14","22","40","0","14","60","89","14","23","14","23","0","14","44","71","0","14","44","71","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190020052","Block Group 2; Census Tract 20.05; Mecklenburg County; North Carolina","1656","766","1472","667","1128","638","204","205","0","14","128","91","0","14","0","14","12","18","0","14","12","18","184","216","68","112","0","14","0","14","0","14","0","14","0","14","116","180","116","180","0","14",
"1500000US371190020061","Block Group 1; Census Tract 20.06; Mecklenburg County; North Carolina","1984","532","1946","537","1777","522","74","87","0","14","81","120","14","23","0","14","0","14","0","14","0","14","38","43","0","14","0","14","0","14","0","14","0","14","0","14","38","43","38","43","0","14",
"1500000US371190020062","Block Group 2; Census Tract 20.06; Mecklenburg County; North Carolina","1787","336","1723","336","1682","338","41","31","0","14","0","14","0","14","0","14","0","14","0","14","0","14","64","97","0","14","0","14","0","14","0","14","0","14","64","97","0","14","0","14","0","14",
"1500000US371190020071","Block Group 1; Census Tract 20.07; Mecklenburg County; North Carolina","929","200","864","176","793","181","3","4","0","14","68","116","0","14","0","14","0","14","0","14","0","14","65","88","56","85","0","14","0","14","0","14","0","14","9","17","0","14","0","14","0","14",
"1500000US371190020072","Block Group 2; Census Tract 20.07; Mecklenburg County; North Carolina","1483","367","1456","358","484","257","786","192","43","54","22","42","0","14","33","54","88","112","0","14","88","112","27","45","0","14","0","14","0","14","0","14","0","14","27","45","0","14","0","14","0","14",
"1500000US371190020081","Block Group 1; Census Tract 20.08; Mecklenburg County; North Carolina","1267","318","1229","313","1229","313","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","38","59","38","59","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190020082","Block Group 2; Census Tract 20.08; Mecklenburg County; North Carolina","1080","388","1080","388","857","287","164","239","0","14","59","76","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190020083","Block Group 3; Census Tract 20.08; Mecklenburg County; North Carolina","496","252","496","252","474","240","0","14","0","14","22","35","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190021001","Block Group 1; Census Tract 21; Mecklenburg County; North Carolina","897","509","780","490","631","484","97","75","0","14","0","14","0","14","0","14","52","60","0","14","52","60","117","121","21","29","0","14","0","14","0","14","0","14","96","121","0","14","0","14","0","14",
"1500000US371190021002","Block Group 2; Census Tract 21; Mecklenburg County; North Carolina","2148","491","1988","493","1238","238","440","164","0","14","234","347","0","14","0","14","76","85","34","54","42","65","160","95","72","69","0","14","30","50","0","14","0","14","0","14","58","50","58","50","0","14",
"1500000US371190022011","Block Group 1; Census Tract 22.01; Mecklenburg County; North Carolina","1606","407","1543","388","1176","384","241","175","0","14","116","91","0","14","10","17","0","14","0","14","0","14","63","59","47","55","0","14","0","14","0","14","0","14","16","26","0","14","0","14","0","14",
"1500000US371190022012","Block Group 2; Census Tract 22.01; Mecklenburg County; North Carolina","1127","366","976","258","862","225","21","32","0","14","0","14","0","14","0","14","93","116","27","47","66","105","151","228","151","228","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190022021","Block Group 1; Census Tract 22.02; Mecklenburg County; North Carolina","1183","291","1105","281","973","271","72","82","0","14","13","21","0","14","11","20","36","61","36","61","0","14","78","99","73","98","0","14","0","14","0","14","0","14","5","10","0","14","0","14","0","14",
"1500000US371190022022","Block Group 2; Census Tract 22.02; Mecklenburg County; North Carolina","1933","389","1933","389","1687","388","213","147","0","14","0","14","0","14","0","14","33","38","0","14","33","38","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190023001","Block Group 1; Census Tract 23; Mecklenburg County; North Carolina","335","184","286","178","28","28","241","175","0","14","13","25","0","14","0","14","4","6","0","14","4","6","49","48","0","14","20","27","0","14","0","14","0","14","26","41","3","4","1","3","2","3",
"1500000US371190023002","Block Group 2; Census Tract 23; Mecklenburg County; North Carolina","2843","583","2743","578","24","32","2622","590","0","14","0","14","0","14","0","14","97","87","0","14","97","87","100","101","0","14","33","49","0","14","0","14","0","14","67","89","0","14","0","14","0","14",
"1500000US371190024001","Block Group 1; Census Tract 24; Mecklenburg County; North Carolina","1749","448","1644","422","1519","418","33","32","31","44","29","35","0","14","0","14","32","35","0","14","32","35","105","166","105","166","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190024002","Block Group 2; Census Tract 24; Mecklenburg County; North Carolina","943","217","767","182","594","158","99","58","3","4","10","15","0","14","14","22","47","52","0","14","47","52","176","159","22","22","0","14","0","14","9","13","0","14","132","172","13","20","13","20","0","14",
"1500000US371190024003","Block Group 3; Census Tract 24; Mecklenburg County; North Carolina","410","146","403","147","376","122","27","39","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","10","7","10","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190025001","Block Group 1; Census Tract 25; Mecklenburg County; North Carolina","1409","226","1294","237","1094","234","112","102","0","14","50","48","0","14","0","14","38","34","22","24","16","25","115","72","90","68","0","14","0","14","0","14","0","14","0","14","25","29","16","27","9","14",
"1500000US371190025002","Block Group 2; Census Tract 25; Mecklenburg County; North Carolina","926","181","900","177","806","169","64","53","0","14","16","19","0","14","7","10","7","12","0","14","7","12","26","17","8","12","0","14","4","6","0","14","0","14","7","11","7","12","7","12","0","14",
"1500000US371190026001","Block Group 1; Census Tract 26; Mecklenburg County; North Carolina","1371","201","1328","199","831","199","361","111","10","11","58","40","0","14","0","14","68","36","13","21","55","30","43","33","24","28","0","14","0","14","0","14","0","14","11","13","8","11","8","11","0","14",
"1500000US371190027011","Block Group 1; Census Tract 27.01; Mecklenburg County; North Carolina","1035","638","1026","636","1026","636","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","15","9","15","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190027012","Block Group 2; Census Tract 27.01; Mecklenburg County; North Carolina","1201","301","1097","268","1031","275","30","28","0","14","0","14","0","14","0","14","36","36","0","14","36","36","104","135","10","14","0","14","0","14","0","14","0","14","0","14","94","134","94","134","0","14",
"1500000US371190027013","Block Group 3; Census Tract 27.01; Mecklenburg County; North Carolina","689","283","653","261","631","272","22","35","0","14","0","14","0","14","0","14","0","14","0","14","0","14","36","45","7","11","0","14","0","14","0","14","0","14","29","44","0","14","0","14","0","14",
"1500000US371190027021","Block Group 1; Census Tract 27.02; Mecklenburg County; North Carolina","3002","429","2943","430","2667","468","124","84","2","4","46","47","0","14","0","14","104","100","0","14","104","100","59","44","14","19","0","14","0","14","0","14","0","14","11","17","34","35","34","35","0","14",
"1500000US371190027022","Block Group 2; Census Tract 27.02; Mecklenburg County; North Carolina","2206","476","2145","474","1987","472","0","14","0","14","111","154","0","14","0","14","47","73","47","73","0","14","61","81","45","78","0","14","0","14","0","14","0","14","16","26","0","14","0","14","0","14",
"1500000US371190027023","Block Group 3; Census Tract 27.02; Mecklenburg County; North Carolina","641","267","591","274","581","274","0","14","0","14","10","17","0","14","0","14","0","14","0","14","0","14","50","59","18","28","0","14","0","14","0","14","0","14","0","14","32","53","32","53","0","14",
"1500000US371190028001","Block Group 1; Census Tract 28; Mecklenburg County; North Carolina","1038","238","1029","238","1029","238","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","16","9","16","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190028002","Block Group 2; Census Tract 28; Mecklenburg County; North Carolina","1288","259","1288","259","1247","263","36","35","5","9","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190028003","Block Group 3; Census Tract 28; Mecklenburg County; North Carolina","1451","306","1438","303","1432","301","0","14","2","5","4","9","0","14","0","14","0","14","0","14","0","14","13","17","13","17","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190029031","Block Group 1; Census Tract 29.03; Mecklenburg County; North Carolina","1454","383","1408","359","1323","364","0","14","0","14","85","138","0","14","0","14","0","14","0","14","0","14","46","74","46","74","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
